scheme,setting,train,test,model,seed,n_train,n_test,macro_f1,bal_acc,acc,f1_SPG,f1_SPC,f1_RS,f1_ES,f1_TubSom,f1_Interst,f1_Sertoli,f1_Myoid,f1_Leydig,f1_Endothelial,f1_Macrophage
coarse6,WT->HU,WT1+WT2+WT3,HU1,smooth_a0.25,0,97966,30464,0.30683981185663084,0.34536932085852773,0.33669248949579833,0.14345794392523364,0.3176050753370341,0.30768104268873103,0.523350176083295,0.24995530126944396,0.29898933183604715,,,,,
coarse6,WT->HU,WT1+WT2+WT3,HU1,smooth_a0.5,0,97966,30464,0.31186113782378505,0.3578745416747644,0.34082851890756305,0.14474379292128897,0.3283983849259758,0.2840597855857266,0.5380585516178736,0.272108843537415,0.3037974683544304,,,,,
coarse6,WT->HU,WT1+WT2+WT3,HU1,smooth_a0.75,0,97966,30464,0.3073304373992182,0.3600839561830687,0.33442752100840334,0.1422032346658529,0.32671558049201554,0.24100235452404978,0.5360698422423036,0.2982885085574572,0.29970310391363025,,,,,
coarse6,WT->HU,WT1+WT2+WT3,HU1,smooth_a1.0,0,97966,30464,0.28402700148700427,0.339219056630983,0.31476496848739494,0.12857142857142856,0.2985399869252561,0.2122560766860664,0.507672537606773,0.2626865671641791,0.29443541196832224,,,,,
coarse6,WT->HU,WT1+WT2+WT3,HU1,nbr_k15,0,97966,30464,0.30541230836135086,0.35489918473131876,0.33547794117647056,0.12560128273650453,0.3308300009753243,0.2836607570675611,0.5220916092419943,0.25503788489440593,0.31525231525231523,,,,,
coarse6,WT->HU,WT1+WT2+WT3,HU1,nbr_only_k15,0,97966,30464,0.2750006480714521,0.3407382681398019,0.31804753151260506,0.08302718589272594,0.31969285513624873,0.17351841964762413,0.5063643013899048,0.24152330048438284,0.3258778258778259,,,,,
coarse6,HU->HU,HU2,HU1,expr,0,33389,30464,0.41705472983765285,0.44600007361344546,0.45538996848739494,0.22492863939105615,0.4899284168470118,0.43639080889221,0.5835468260745801,0.2934040940106141,0.4741295938104449,,,,,
coarse6,HU->HU,HU2,HU1,smooth_a0.25,0,33389,30464,0.4279333807559127,0.4565473664880762,0.46710871848739494,0.23779623252987644,0.4991276896236604,0.4457185130386536,0.5890883491728265,0.30572259941804075,0.4901469007524185,,,,,
coarse6,HU->HU,HU2,HU1,smooth_a0.5,0,33389,30464,0.43274898272628265,0.4592584737847704,0.4735753676470588,0.24389140271493212,0.5039588605011835,0.44690482016148764,0.5898149436482538,0.3149669404928872,0.4969569288389513,,,,,
coarse6,HU->HU,HU2,HU1,smooth_a0.75,0,33389,30464,0.42319061584488776,0.44541421325659086,0.46664915966386555,0.23578947368421052,0.4908201715705925,0.4403115753879597,0.5737603730882656,0.3076280041797283,0.4908340971585701,,,,,
coarse6,HU->HU,HU2,HU1,smooth_a1.0,0,33389,30464,0.3851491691248916,0.4038557075962858,0.43083639705882354,0.2043275814845248,0.43454530861224816,0.41643770158881854,0.537422813327,0.26054806437581557,0.4576135453609427,,,,,
coarse6,HU->HU,HU2,HU1,nbr_k15,0,33389,30464,0.43970153208009394,0.4682311608564822,0.47935267857142855,0.24263938191689288,0.5213813135388091,0.46431875655338306,0.5929350574297478,0.3201332346410067,0.4968014484007242,,,,,
coarse6,HU->HU,HU2,HU1,nbr_only_k15,0,33389,30464,0.38702045624718967,0.4144736246363105,0.4252560399159664,0.20831470719713902,0.4430877982167242,0.4149016641452345,0.5369497425484081,0.2679654475280279,0.4509033778476041,,,,,
coarse6,WTDB->HU,WT1+WT2+WT3+DB1+DB2+DB3,HU1,expr,0,189045,30464,0.29506093892498947,0.3261243163657784,0.3269104516806723,0.15249780893952672,0.30619822907740646,0.3081832364203659,0.5113761065183993,0.2158671586715867,0.27624309392265195,,,,,
coarse6,WTDB->HU,WT1+WT2+WT3+DB1+DB2+DB3,HU1,smooth_a0.25,0,189045,30464,0.3037850991465801,0.3409790256133187,0.33508403361344535,0.1633036133270765,0.3124141988625221,0.2966372206963106,0.5305078553160395,0.23141463414634147,0.28843307253119055,,,,,
coarse6,WTDB->HU,WT1+WT2+WT3+DB1+DB2+DB3,HU1,smooth_a0.5,0,189045,30464,0.3136978434767294,0.36067441379106274,0.3439141281512605,0.1758974358974359,0.325951627717114,0.27042074286168777,0.5487545006980674,0.25472298874973465,0.3064397649363369,,,,,
coarse6,WTDB->HU,WT1+WT2+WT3+DB1+DB2+DB3,HU1,smooth_a0.75,0,189045,30464,0.3060094420767444,0.35934078316448453,0.3359046743697479,0.17346352670878806,0.32479914301017676,0.22572358280527488,0.546464868026614,0.26303204208512676,0.30257348982448584,,,,,
coarse6,WTDB->HU,WT1+WT2+WT3+DB1+DB2+DB3,HU1,smooth_a1.0,0,189045,30464,0.27899504093394856,0.3359365760879234,0.31469931722689076,0.1512450046111282,0.29632838730640093,0.19368898186889819,0.5153674512344346,0.21966794380587484,0.2976724767769544,,,,,
coarse6,WTDB->HU,WT1+WT2+WT3+DB1+DB2+DB3,HU1,nbr_k15,0,189045,30464,0.30421714016672224,0.3549034721602076,0.3371520483193277,0.15171732147269582,0.32888803607406697,0.26044545602341085,0.5343137254901961,0.22644406064095182,0.3234942412990119,,,,,
coarse6,WTDB->HU,WT1+WT2+WT3+DB1+DB2+DB3,HU1,nbr_only_k15,0,189045,30464,0.2729945058548413,0.34106446163118315,0.31863839285714285,0.10933940774487472,0.3231270358306189,0.13906005702198104,0.5158352308010764,0.216265169353378,0.3343401343771189,,,,,
coarse6,WT->HU,WT1+WT2+WT3,HU2,expr,0,97966,33389,0.3037331428766986,0.3368481007105917,0.3328940669082632,0.15322269394056348,0.30942605049357913,0.2969420600858369,0.5657003522080737,0.24397429030530263,0.25313341022683583,,,,,
coarse6,WT->HU,WT1+WT2+WT3,HU2,smooth_a0.25,0,97966,33389,0.3128307305395232,0.35335588049868166,0.3414897121806583,0.15930664465538588,0.3183496982253851,0.28844666338513464,0.5893404124974474,0.2577460926789142,0.2637948717948718,,,,,
coarse6,WT->HU,WT1+WT2+WT3,HU2,smooth_a0.5,0,97966,33389,0.3202246526352483,0.37094103199038053,0.3481386085237653,0.16890951276102087,0.32486643546724153,0.266015037593985,0.6117535029247722,0.2769405743531419,0.27286285271132854,,,,,
coarse6,WT->HU,WT1+WT2+WT3,HU2,smooth_a0.75,0,97966,33389,0.31996296614075875,0.378255999513365,0.3461319596274222,0.17247007616974971,0.319192710884687,0.23351892197208102,0.6189704094041346,0.3067829170976799,0.26884276131622037,,,,,
coarse6,WT->HU,WT1+WT2+WT3,HU2,smooth_a1.0,0,97966,33389,0.300751228356468,0.36208224201277145,0.3293000688849621,0.15452668829253907,0.2946384163931165,0.20698131760078664,0.5920956492859515,0.29241036784106783,0.2638549307253464,,,,,
coarse6,WT->HU,WT1+WT2+WT3,HU2,nbr_k15,0,97966,33389,0.30974708070359014,0.36122431294248686,0.337236814519752,0.1422094965402052,0.3273566483223859,0.25961834410587875,0.5911018471932725,0.2612359550561798,0.2769601930036188,,,,,
coarse6,WT->HU,WT1+WT2+WT3,HU2,nbr_only_k15,0,97966,33389,0.2841932507540451,0.3563010114108453,0.32849141932971937,0.07742377526550188,0.31486532560518243,0.16311510483525887,0.586627945350142,0.2709628314093619,0.29216452205882354,,,,,
coarse6,HU->HU,HU1,HU2,expr,0,30464,33389,0.4181408035631892,0.45927347128219304,0.4551498996675552,0.22196455192976644,0.47419379431272396,0.40920910762985985,0.6434927341399398,0.31794871794871793,0.4420359154181277,,,,,
coarse6,HU->HU,HU1,HU2,smooth_a0.25,0,30464,33389,0.42707091743237396,0.4701689568327239,0.4656922938692384,0.23141082519964506,0.4851981175041749,0.41710074958709187,0.6507542486156196,0.3280738314974695,0.4498877321902429,,,,,
coarse6,HU->HU,HU1,HU2,smooth_a0.5,0,30464,33389,0.4326347964280999,0.476013214865119,0.47300008984995057,0.23866827115924588,0.492588710884863,0.4199974460477589,0.6517857142857143,0.34500452761847267,0.44776410857254445,,,,,
coarse6,HU->HU,HU1,HU2,smooth_a0.75,0,30464,33389,0.42581982548088426,0.46677610295521205,0.4674593428973614,0.2300185873605948,0.4795805331954804,0.41472892909473147,0.6384194831013916,0.3582871226124461,0.43388429752066116,,,,,
coarse6,HU->HU,HU1,HU2,smooth_a1.0,0,30464,33389,0.3914233236350489,0.4291294337603506,0.4336158615112762,0.20440881763527055,0.4262535790323765,0.38478150406504064,0.6012554086172223,0.3239213197969543,0.40791931266342923,,,,,
coarse6,HU->HU,HU1,HU2,nbr_k15,0,30464,33389,0.44209585387690414,0.48374803944950734,0.4787504866872323,0.24272711047653042,0.5008003658815459,0.4448305821025195,0.651912782347565,0.35189372526851326,0.4604105571847507,,,,,
coarse6,HU->HU,HU1,HU2,nbr_only_k15,0,30464,33389,0.3948811001733912,0.4342610078267956,0.43086046302674536,0.19446128967050738,0.42486967187979147,0.3939796370075255,0.6058488612836439,0.337212449255751,0.41291469194312796,,,,,
coarse6,WTDB->HU,WT1+WT2+WT3+DB1+DB2+DB3,HU2,expr,0,189045,33389,0.3028935396156501,0.3373368654246556,0.3342717661505286,0.1677762982689747,0.3065630397236615,0.28979426096372496,0.5717270649689846,0.22833404956309986,0.253166524205455,,,,,
coarse6,WTDB->HU,WT1+WT2+WT3+DB1+DB2+DB3,HU2,smooth_a0.25,0,189045,33389,0.3089750204581832,0.35134556663920097,0.340411512773668,0.17483228298434642,0.3119217081850534,0.27785282616423745,0.5922870424932888,0.23263424066636917,0.26432202225580437,,,,,
coarse6,WTDB->HU,WT1+WT2+WT3+DB1+DB2+DB3,HU2,smooth_a0.5,0,189045,33389,0.3160769769662934,0.3688579810209205,0.34664110934738984,0.19066846119336026,0.31965243113329633,0.2529281175840159,0.6167048804454635,0.24524714828897337,0.27126082315265093,,,,,
coarse6,WTDB->HU,WT1+WT2+WT3+DB1+DB2+DB3,HU2,smooth_a0.75,0,189045,33389,0.3136088005938912,0.374736020403524,0.34271766150528615,0.20136260408781226,0.31885182311869664,0.21546052631578946,0.6187787943676595,0.25816378868182593,0.26903526699156316,,,,,
coarse6,WTDB->HU,WT1+WT2+WT3+DB1+DB2+DB3,HU2,smooth_a1.0,0,189045,33389,0.29445847950574233,0.3590187686096649,0.32711372008745393,0.1722723543888433,0.29702580263935396,0.18909212394554414,0.594867856914315,0.24800868935553946,0.2654840497908582,,,,,
coarse6,WTDB->HU,WT1+WT2+WT3+DB1+DB2+DB3,HU2,nbr_k15,0,189045,33389,0.3077276957279693,0.36444519939505565,0.3394231633172602,0.16666666666666666,0.32607167955024596,0.24176687888076712,0.6037529853292392,0.2222222222222222,0.285885741718675,,,,,
coarse6,WTDB->HU,WT1+WT2+WT3+DB1+DB2+DB3,HU2,nbr_only_k15,0,189045,33389,0.2835856524808716,0.36007790300209547,0.32912036898379704,0.12171344165435746,0.3130479189718274,0.12443418833762315,0.5935676145535825,0.2470701778574383,0.30168057351040073,,,,,
full9,WT->WT,WT2+WT3,WT1,expr,0,68788,29178,0.3923888631898952,0.41488105224335814,0.595996984029063,0.28432799611838916,0.6364551863041289,0.7266491186089176,0.8124245038826574,,,0.320127625631481,0.14803149606299212,0.48,0.05684007707129094,0.06664376502919958
full9,WT->WT,WT2+WT3,WT1,smooth_a0.25,0,68788,29178,0.40163781532443715,0.42108038619941923,0.6169031462060457,0.2844198338786811,0.6510388918486947,0.7438715131022823,0.8217955957086391,,,0.3202011735121542,0.1582815149802148,0.5055555555555555,0.06050605060506051,0.06907020872865276
full9,WT->WT,WT2+WT3,WT1,smooth_a0.5,0,68788,29178,0.4001918768154684,0.41570314723547264,0.6259510590170676,0.2814934192855224,0.6534549805563865,0.738831111762121,0.818797159343098,,,0.303951367781155,0.17464114832535885,0.5085714285714286,0.04908747640025173,0.07289879931389365
full9,WT->WT,WT2+WT3,WT1,smooth_a0.75,0,68788,29178,0.377493418354262,0.3881066175537161,0.613784358078004,0.2570162481536189,0.6289955176721287,0.7100477145425628,0.7963174810698916,,,0.25245441795231416,0.16753246753246753,0.46726190476190477,0.05291005291005291,0.06490496059341679
full9,WT->WT,WT2+WT3,WT1,smooth_a1.0,0,68788,29178,0.32633541797228094,0.33682556298811345,0.5745424634998972,0.18158066623122143,0.5715335980002941,0.6688428485777097,0.7572680632749038,,,0.13213448006254885,0.15691672401927048,0.346875,0.06346623270951994,0.05840114887505984
full9,WT->WT,WT2+WT3,WT1,nbr_k15,0,68788,29178,0.39200232158774045,0.4145994688871303,0.5996298581122764,0.2801120448179272,0.6444896681277396,0.736817251692114,0.8157242492362672,,,0.3180345572354212,0.14166256763403837,0.4605087014725569,0.06551410373066424,0.06515775034293553
full9,WT->WT,WT2+WT3,WT1,nbr_only_k15,0,68788,29178,0.3194368271134718,0.3633505898730806,0.5483583521831517,0.1925343811394892,0.5663237682728749,0.6877017904314646,0.7608846688281612,,,0.20191765369430345,0.09963293130571578,0.27482014388489207,0.04147982062780269,0.049636285836542574
full9,WT->WT,WT1+WT3,WT2,expr,0,68359,29607,0.3849085211907495,0.41653273343661307,0.6225217009490999,0.3049751243781095,0.6541533546325878,0.717767232365479,0.8477136773801075,,,0.29659549913444894,0.12996075010902747,0.40594059405940597,0.03819628647214854,0.06887417218543046
full9,WT->WT,WT1+WT3,WT2,smooth_a0.25,0,68359,29607,0.39415324012310854,0.4250445975016507,0.6525821596244131,0.3177857508969759,0.6723802103622906,0.7358606873169979,0.8617470767416724,,,0.2978853815507202,0.13916710595677384,0.41186161449752884,0.04037490987743331,0.07031642390758412
full9,WT->WT,WT1+WT3,WT2,smooth_a0.5,0,68359,29607,0.38923786098535784,0.4177624012475806,0.6609585570979836,0.31057268722466963,0.6764237506635322,0.7215692036438437,0.8561528466239954,,,0.2807017543859649,0.143290831815422,0.40789473684210525,0.037075180226570546,0.06945975744211687
full9,WT->WT,WT1+WT3,WT2,smooth_a0.75,0,68359,29607,0.3671315892845339,0.3929742106819852,0.6468740500557301,0.2844932844932845,0.6497953107554894,0.6923774321779762,0.8325847477660631,,,0.2137465236392531,0.11412665274878218,0.3859060402684564,0.055248618784530384,0.07590569292696953
full9,WT->WT,WT1+WT3,WT2,smooth_a1.0,0,68359,29607,0.3063084291978792,0.3258330238454709,0.6007363123585638,0.19910437478470547,0.5785613749166605,0.6455866523143164,0.7908168017137003,,,0.09837505489679403,0.07017543859649122,0.2522202486678508,0.054628224582701064,0.0673076923076923
full9,WT->WT,WT1+WT3,WT2,nbr_k15,0,68359,29607,0.38797850056139066,0.4229567113404808,0.6324180092545681,0.31619736502195817,0.6661875099824309,0.7245409015025042,0.8518388440118408,,,0.2990280160091481,0.13312852022529442,0.39258114374034003,0.04818042029728344,0.060123784261715295
full9,WT->WT,WT1+WT3,WT2,nbr_only_k15,0,68359,29607,0.31711253895811,0.35903779076350895,0.5724659708852636,0.23882195448460508,0.5654516640253566,0.6579149393520651,0.7995022399203584,,,0.19230769230769232,0.0994733762434172,0.19548872180451127,0.053742802303262956,0.05130946018172101
full9,WT->WT,WT1+WT2,WT3,expr,0,58785,39181,0.39398620198430123,0.4652155683973944,0.672468798652408,0.30578361612844374,0.7109262340543538,0.7102653111827424,0.8718284260268994,,,0.39197214826950644,0.12141176470588236,0.3748148148148148,0.03355704697986577,0.02531645569620253
full9,WT->WT,WT1+WT2,WT3,smooth_a0.25,0,58785,39181,0.39765611443375004,0.46813135109341747,0.6934738776447769,0.3138658628485305,0.7228617536309844,0.7182026814832709,0.8801167509076672,,,0.39913793103448275,0.11764705882352941,0.3742690058479532,0.031331592689295036,0.02147239263803681
full9,WT->WT,WT1+WT2,WT3,smooth_a0.5,0,58785,39181,0.3906614842843734,0.4601958844863667,0.698782573185983,0.32245143200480675,0.7220447284345048,0.7115395920286873,0.8739613645128492,,,0.39276362770768863,0.09041095890410959,0.36044880785413747,0.023411371237458192,0.01892147587511826
full9,WT->WT,WT1+WT2,WT3,smooth_a0.75,0,58785,39181,0.358944413060321,0.4241436466409044,0.6786452617340037,0.27695800227014755,0.6884294153595437,0.6869875021206808,0.8525794269479957,,,0.3146382501402131,0.029944838455476755,0.34156378600823045,0.022556390977443608,0.016842105263157894
full9,WT->WT,WT1+WT2,WT3,smooth_a1.0,0,58785,39181,0.30495912976272777,0.3469184742776641,0.6294887828284117,0.1947755516104489,0.6174868898749496,0.6424175824175824,0.8078616030299929,,,0.18050314465408804,0.01468189233278956,0.26332288401253917,0.008130081300813009,0.01545253863134658
full9,WT->WT,WT1+WT2,WT3,nbr_k15,0,58785,39181,0.39505611690905046,0.4685259266866741,0.6808912483091294,0.3174872665534805,0.7201781241302533,0.7200971463266546,0.8751500163654217,,,0.3852040816326531,0.11569416498993963,0.35911994322214336,0.03222748815165877,0.030346820809248554
full9,WT->WT,WT1+WT2,WT3,nbr_only_k15,0,58785,39181,0.31249033906971746,0.38227056684537764,0.5991424414894975,0.2517482517482518,0.6073686008769432,0.6507103696280139,0.8146763433765853,,,0.1843494959193471,0.05521811154058531,0.22120750887874174,0.01818181818181818,0.008952551477170993
full9,WT->DB,WT1+WT2+WT3,DB1,expr,0,97966,25377,0.4025179934348882,0.40392856325093823,0.6089372266225322,0.38112688960146585,0.6678910976663786,0.73625,0.804022220659588,,,0.3963381798599892,0.13626126126126126,0.3853211009174312,0.05033112582781457,0.06512006512006512
full9,WT->DB,WT1+WT2+WT3,DB1,smooth_a0.25,0,97966,25377,0.4084830303915406,0.407046461873722,0.6256846750994995,0.38226227175717337,0.6803726309026662,0.7555047619047619,0.812253101393028,,,0.4035232590145885,0.13849033063006863,0.3847376788553259,0.060984060984060985,0.05821917808219178
full9,WT->DB,WT1+WT2+WT3,DB1,smooth_a0.5,0,97966,25377,0.4063972025463477,0.400834398632954,0.6287977302281593,0.36636942675159234,0.6703483432455395,0.7578330893118594,0.8029177176358306,,,0.4003471217818918,0.1377245508982036,0.40387722132471726,0.060073260073260075,0.05808409189423494
full9,WT->DB,WT1+WT2+WT3,DB1,smooth_a0.75,0,97966,25377,0.3717504391053399,0.36347984877068185,0.6009378571147101,0.2894131185270426,0.619715340010543,0.7274238227146814,0.7672223338019682,,,0.3456712672521957,0.09706959706959707,0.3793103448275862,0.0499194847020934,0.07000864304235091
full9,WT->DB,WT1+WT2+WT3,DB1,smooth_a1.0,0,97966,25377,0.29529150518284697,0.29395495024576235,0.5370611183355006,0.1679823176507736,0.5222081218274112,0.6726505459173421,0.7046571035566909,,,0.2002791346824843,0.07178464606181456,0.18823529411764706,0.051926298157453935,0.07790008467400508
full9,WT->DB,WT1+WT2+WT3,DB1,nbr_k15,0,97966,25377,0.405225478504918,0.4078175006538245,0.607912676833353,0.3790060380863911,0.6782570422535211,0.740229163396641,0.8087564175698803,,,0.39873584408743745,0.14855875831485588,0.3716535433070866,0.05996843766438716,0.06186406186406186
full9,WT->DB,WT1+WT2+WT3,DB1,nbr_only_k15,0,97966,25377,0.306617397459017,0.3156209201627485,0.5000197028805612,0.26556776556776557,0.5237400381636548,0.649458784346378,0.7057274522712311,,,0.20125427594070697,0.10102224894768491,0.20020855057351408,0.04663487016428193,0.06594259115593483
full9,DB->DB,DB2+DB3,DB1,expr,0,65702,25377,0.40563853108210385,0.4040710389776984,0.6073215904165189,0.42045454545454547,0.6604771672244413,0.7181266261925412,0.7949728260869565,,,0.40304182509505704,0.15224063842848373,0.3701399688958009,0.05693519079345851,0.07435799156765044
full9,DB->DB,DB2+DB3,DB1,smooth_a0.25,0,65702,25377,0.41230219937067936,0.4056190024393217,0.6200496512590141,0.4252151663177483,0.6722418784174976,0.7304855562384758,0.7972084283988726,,,0.40835266821345706,0.15660252156602522,0.3844856661045531,0.05905511811023622,0.07707279096924874
full9,DB->DB,DB2+DB3,DB1,smooth_a0.5,0,65702,25377,0.40851553702034743,0.3946107139809511,0.6222957796429838,0.41595302177636406,0.6663832500797109,0.7277267719427103,0.786316899551806,,,0.39431616341030196,0.14378029079159935,0.41081081081081083,0.060514372163388806,0.07083825265643448
full9,DB->DB,DB2+DB3,DB1,smooth_a0.75,0,65702,25377,0.3681108404805097,0.35070336919299927,0.5901406785672065,0.33133187772925765,0.6126486372724402,0.6908738133185504,0.7494042635409287,,,0.30538679627379506,0.11089108910891089,0.38445807770961143,0.0504364694471387,0.07756653992395438
full9,DB->DB,DB2+DB3,DB1,smooth_a1.0,0,65702,25377,0.27979291532946854,0.27716175513284363,0.5261063167435079,0.19759036144578312,0.508063666069358,0.646174406949549,0.6888860887096774,,,0.11336032388663968,0.06941431670281996,0.18018018018018017,0.04214963119072708,0.07231726283048212
full9,DB->DB,DB2+DB3,DB1,nbr_k15,0,65702,25377,0.4058860167569165,0.40802390018814066,0.6027899278874571,0.4191449814126394,0.6677617170389838,0.7179608960658592,0.791864220435649,,,0.3994910941475827,0.1535855448898927,0.3554868624420402,0.06862745098039216,0.07905138339920949
full9,DB->DB,DB2+DB3,DB1,nbr_only_k15,0,65702,25377,0.3023924192798639,0.31550190350359114,0.4956456633959885,0.2626360338573156,0.5266187050359712,0.6407911368875009,0.6876131180771736,,,0.17294464461185718,0.10816432657306292,0.204,0.06570433051269288,0.05305947796320069
full9,WT->DB,WT1+WT2+WT3,DB2,expr,0,97966,35629,0.42105089950752395,0.48163876168567565,0.6247158213814589,0.39423546653639474,0.6947259699180169,0.7097422162705055,0.7860935226334211,,,0.5114391143911439,0.12144008597528211,0.48477466504263095,0.03752931978107897,0.04947773501924134
full9,WT->DB,WT1+WT2+WT3,DB2,smooth_a0.25,0,97966,35629,0.4336798809930059,0.4900917260082997,0.6554492127199752,0.4069767441860465,0.7119782099195541,0.72121014964216,0.8121027592768791,,,0.5268419104035542,0.1366954213669542,0.4894932014833127,0.04261501210653753,0.05520552055205521
full9,WT->DB,WT1+WT2+WT3,DB2,smooth_a0.5,0,97966,35629,0.4320988105133935,0.4814905748032596,0.6738892475230851,0.39951937518774405,0.7116937989312787,0.7132335839987596,0.8235250926979698,,,0.5346385542168675,0.12956810631229235,0.48284313725490197,0.040376850605652756,0.05349079541507468
full9,WT->DB,WT1+WT2+WT3,DB2,smooth_a0.75,0,97966,35629,0.39430449269601064,0.43810066251600666,0.649499003620646,0.2898550724637681,0.664067734665286,0.6658464210754867,0.8016431505626005,,,0.4649387181032751,0.0908130939809926,0.4628712871287129,0.051517939282428704,0.0571870170015456
full9,WT->DB,WT1+WT2+WT3,DB2,smooth_a1.0,0,97966,35629,0.28875005147976923,0.31323255324306587,0.5665328805186786,0.0920353982300885,0.5446352454025088,0.5844218012719689,0.7412826139965862,,,0.23022566674264874,0.04014167650531287,0.2654600301659125,0.04771784232365145,0.052830188679245285
full9,WT->DB,WT1+WT2+WT3,DB2,nbr_k15,0,97966,35629,0.42696573151326733,0.4760455809107084,0.6258104353195431,0.38699360341151384,0.6982575708866456,0.7072881355932203,0.7907524433803038,,,0.5235909675050486,0.1411192214111922,0.5090403337969402,0.03462603878116344,0.05102326885337819
full9,WT->DB,WT1+WT2+WT3,DB2,nbr_only_k15,0,97966,35629,0.29760991919157137,0.33132020509618676,0.5119144517106852,0.19772528433945757,0.5297039282719473,0.5814383286460426,0.7193316495045657,,,0.23357664233576642,0.0963371801304566,0.24822695035460993,0.03338278931750742,0.038766519823788544
full9,DB->DB,DB1+DB3,DB2,expr,0,55450,35629,0.40498704112902395,0.4799179253785899,0.611889191389037,0.405920722528851,0.6918813172481252,0.7104786971541371,0.7691194209891435,,,0.5293885601577909,0.10545454545454545,0.3417172593235039,0.03975741239892183,0.051165434906196704
full9,DB->DB,DB1+DB3,DB2,smooth_a0.25,0,55450,35629,0.4204505288437696,0.4901766737099864,0.6442785371467064,0.4241617881852049,0.7090536560379049,0.7208290483347837,0.7986154324828874,,,0.5403032721468476,0.11469933184855234,0.3780718336483932,0.044962531223980015,0.05335786568537258
full9,DB->DB,DB1+DB3,DB2,smooth_a0.5,0,55450,35629,0.4233949967920835,0.48283182590101703,0.663027309214404,0.40765092647937834,0.7097823367525644,0.7011010123402054,0.8123167155425219,,,0.5400082068116536,0.12788104089219332,0.4098867147270855,0.04783599088838269,0.05409202669476642
full9,DB->DB,DB1+DB3,DB2,smooth_a0.75,0,55450,35629,0.3848045935410789,0.4321567618785106,0.6391142047208734,0.3029400818756978,0.6615590417122704,0.650172378827824,0.7917694261420105,,,0.4581030289630776,0.08016443987667009,0.41363636363636364,0.04692556634304207,0.057971014492753624
full9,DB->DB,DB1+DB3,DB2,smooth_a1.0,0,55450,35629,0.281261861614135,0.3096087139185373,0.5578882371102192,0.1,0.5443865810827176,0.5807270189684705,0.7306331672803408,,,0.19658119658119658,0.04491725768321513,0.2545968882602546,0.03682170542635659,0.042692939244663386
full9,DB->DB,DB1+DB3,DB2,nbr_k15,0,55450,35629,0.3995821158545976,0.4829418579520012,0.611692722220663,0.42066805845511485,0.6963605308106687,0.7084486407292854,0.7694662638469285,,,0.5273492286115007,0.0898876404494382,0.28771929824561404,0.04561267877850792,0.05072670276432032
full9,DB->DB,DB1+DB3,DB2,nbr_only_k15,0,55450,35629,0.28358219919628286,0.34396145871500683,0.5006595750652558,0.22386784391911135,0.5241988658842147,0.5893335373785293,0.7004253270203034,,,0.23373493975903614,0.0654911838790932,0.14679854242581988,0.036611323967645805,0.03177822853279243
full9,WT->DB,WT1+WT2+WT3,DB3,expr,0,97966,30073,0.40352544843330757,0.43814323579124165,0.6757224088052406,0.3992589161648912,0.7155806926474007,0.765991133628879,0.8501648326136416,,,0.35064935064935066,0.12252252252252252,0.36682242990654207,0.024944974321349962,0.035794183445190156
full9,WT->DB,WT1+WT2+WT3,DB3,smooth_a0.25,0,97966,30073,0.4110619159644976,0.44440135009632775,0.7031889069929838,0.39726350554376033,0.7318223303924551,0.7856979492261951,0.8646514161220044,,,0.3654439492629414,0.11634756995581738,0.3689095127610209,0.026236125126135216,0.043184885290148446
full9,WT->DB,WT1+WT2+WT3,DB3,smooth_a0.5,0,97966,30073,0.40860901479912376,0.43893884067742217,0.7145612343297975,0.3916083916083916,0.7362392145194883,0.7813048566413107,0.8651208506455792,,,0.3643321852277076,0.09827115559599636,0.36610169491525424,0.02677376171352075,0.04772902232486528
full9,WT->DB,WT1+WT2+WT3,DB3,smooth_a0.75,0,97966,30073,0.374923532728464,0.4009380874993845,0.6923486183619858,0.337248322147651,0.6946335749322791,0.740997710400333,0.8453517532667517,,,0.28611764705882353,0.06583427922814983,0.34273318872017355,0.006688963210702341,0.054706355591311345
full9,WT->DB,WT1+WT2+WT3,DB3,smooth_a1.0,0,97966,30073,0.30575371473327,0.3221566841857188,0.632361254281249,0.2216640502354788,0.6081260120712498,0.6728332998190227,0.7969127285270783,,,0.14790647090810222,0.03140096618357488,0.22324510932105868,0.007285974499089253,0.04240882103477523
full9,WT->DB,WT1+WT2+WT3,DB3,nbr_k15,0,97966,30073,0.40679357699515445,0.44189615160534973,0.6822066305323712,0.3850903270066316,0.7295491205161687,0.7669471344657882,0.8541570332007768,,,0.35662491760052734,0.13201727328809376,0.3706293706293706,0.028391167192429023,0.03773584905660377
full9,WT->DB,WT1+WT2+WT3,DB3,nbr_only_k15,0,97966,30073,0.3114852550602852,0.350755946397592,0.5890333521763709,0.25675383617894965,0.5818322981366459,0.6731462611694623,0.7957863611162447,,,0.15730337078651685,0.0830130668716372,0.20357634112792297,0.022988505747126436,0.028967254408060455
full9,DB->DB,DB1+DB2,DB3,expr,0,61006,30073,0.4051736362833286,0.4443315322213101,0.6835034748777974,0.4284624189240748,0.7006097078153456,0.7825070159027128,0.85928531753379,,,0.3381014304291287,0.12289156626506025,0.34285714285714286,0.03197674418604651,0.03987138263665595
full9,DB->DB,DB1+DB2,DB3,smooth_a0.25,0,61006,30073,0.4154762912677856,0.4530025427977525,0.7103714295214977,0.4427889207258835,0.7196072319201995,0.7951771137572081,0.8719902054142293,,,0.3479504289799809,0.1280120481927711,0.352067868504772,0.0411522633744856,0.04054054054054054
